id,id_h3,hora,modo,cantidad_trx
63701,88c2e302cbfffff,15,COLECTIVO,47
63702,88c2e302cdfffff,15,COLECTIVO,83
63703,88c2e302d1fffff,15,COLECTIVO,181
63704,88c2e302d3fffff,15,COLECTIVO,67
63705,88c2e302d5fffff,15,COLECTIVO,172
63706,88c2e302d7fffff,15,COLECTIVO,96
63707,88c2e302d9fffff,15,COLECTIVO,548
63708,88c2e302dbfffff,15,COLECTIVO,516
63709,88c2e302ddfffff,15,COLECTIVO,8
63710,88c2e302e1fffff,15,COLECTIVO,125
63711,88c2e302e3fffff,15,COLECTIVO,128
63712,88c2e302e9fffff,15,COLECTIVO,116
63713,88c2e302ebfffff,15,COLECTIVO,166
63714,88c2e302edfffff,15,COLECTIVO,25
63715,88c2e30349fffff,15,COLECTIVO,58
63716,88c2e3034bfffff,15,COLECTIVO,31
63717,88c2e30351fffff,15,COLECTIVO,49
63718,88c2e30359fffff,15,COLECTIVO,17
63719,88c2e3035bfffff,15,COLECTIVO,87
63720,88c2e3035dfffff,15,COLECTIVO,160
63721,88c2e30401fffff,15,COLECTIVO,28
63722,88c2e30403fffff,15,COLECTIVO,51
63723,88c2e30409fffff,15,COLECTIVO,198
63724,88c2e3040bfffff,15,COLECTIVO,414
63725,88c2e3040dfffff,15,COLECTIVO,83
63726,88c2e30411fffff,15,COLECTIVO,24
63727,88c2e30413fffff,15,COLECTIVO,26
63728,88c2e30419fffff,15,COLECTIVO,72
63729,88c2e3041bfffff,15,COLECTIVO,42
63730,88c2e3041dfffff,15,COLECTIVO,165
63731,88c2e30421fffff,15,COLECTIVO,3
63732,88c2e30427fffff,15,COLECTIVO,2
63733,88c2e30429fffff,15,COLECTIVO,1
63734,88c2e3042dfffff,15,COLECTIVO,1
63735,88c2e30441fffff,15,COLECTIVO,208
63736,88c2e30443fffff,15,COLECTIVO,34
63737,88c2e30445fffff,15,COLECTIVO,88
63738,88c2e30447fffff,15,COLECTIVO,891
63739,88c2e30449fffff,15,COLECTIVO,71
63740,88c2e3044bfffff,15,COLECTIVO,309
63741,88c2e3044dfffff,15,COLECTIVO,55
63742,88c2e30451fffff,15,COLECTIVO,43
63743,88c2e30453fffff,15,COLECTIVO,12
63744,88c2e30455fffff,15,COLECTIVO,69
63745,88c2e30457fffff,15,COLECTIVO,214
63746,88c2e30459fffff,15,COLECTIVO,27
63747,88c2e3045bfffff,15,COLECTIVO,11
63748,88c2e3045dfffff,15,COLECTIVO,41
63749,88c2e30463fffff,15,COLECTIVO,26
63750,88c2e30465fffff,15,COLECTIVO,4
63751,88c2e30469fffff,15,COLECTIVO,221
63752,88c2e3046bfffff,15,COLECTIVO,182
63753,88c2e304a1fffff,15,COLECTIVO,13
63754,88c2e304a3fffff,15,COLECTIVO,2
63755,88c2e304a5fffff,15,COLECTIVO,8
63756,88c2e304c5fffff,15,COLECTIVO,85
63757,88c2e30513fffff,15,COLECTIVO,5
63758,88c2e3051bfffff,15,COLECTIVO,6
63759,88c2e30595fffff,15,COLECTIVO,19
63760,88c2e30597fffff,15,COLECTIVO,2
63761,88c2e30599fffff,15,COLECTIVO,3
63762,88c2e3059bfffff,15,COLECTIVO,3
63763,88c2e30601fffff,15,COLECTIVO,11
63764,88c2e30605fffff,15,COLECTIVO,101
63765,88c2e30607fffff,15,COLECTIVO,5
63766,88c2e30609fffff,15,COLECTIVO,258
63767,88c2e3060dfffff,15,COLECTIVO,129
63768,88c2e30611fffff,15,COLECTIVO,193
63769,88c2e30613fffff,15,COLECTIVO,1
63770,88c2e30615fffff,15,COLECTIVO,10
63771,88c2e30617fffff,15,COLECTIVO,101
63772,88c2e30619fffff,15,COLECTIVO,29
63773,88c2e3061bfffff,15,COLECTIVO,87
63774,88c2e3061dfffff,15,COLECTIVO,57
63775,88c2e30621fffff,15,COLECTIVO,457
63776,88c2e30623fffff,15,COLECTIVO,101
63777,88c2e30625fffff,15,COLECTIVO,145
63778,88c2e30627fffff,15,COLECTIVO,118
63779,88c2e30629fffff,15,COLECTIVO,110
63780,88c2e3062bfffff,15,COLECTIVO,75
63781,88c2e3062dfffff,15,COLECTIVO,80
63782,88c2e30631fffff,15,COLECTIVO,234
63783,88c2e30633fffff,15,COLECTIVO,28
63784,88c2e30635fffff,15,COLECTIVO,79
63785,88c2e30637fffff,15,COLECTIVO,45
63786,88c2e30639fffff,15,COLECTIVO,41
63787,88c2e3063bfffff,15,COLECTIVO,168
63788,88c2e30643fffff,15,COLECTIVO,74
63789,88c2e30645fffff,15,COLECTIVO,41
63790,88c2e30649fffff,15,COLECTIVO,21
63791,88c2e3064bfffff,15,COLECTIVO,66
63792,88c2e3064dfffff,15,COLECTIVO,206
63793,88c2e30653fffff,15,COLECTIVO,6
63794,88c2e30655fffff,15,COLECTIVO,18
63795,88c2e30659fffff,15,COLECTIVO,9
63796,88c2e3065bfffff,15,COLECTIVO,102
63797,88c2e3065dfffff,15,COLECTIVO,8
63798,88c2e30661fffff,15,COLECTIVO,86
63799,88c2e30663fffff,15,COLECTIVO,12
63800,88c2e30665fffff,15,COLECTIVO,69
63801,88c2e30667fffff,15,COLECTIVO,97
63802,88c2e30669fffff,15,COLECTIVO,86
63803,88c2e3066bfffff,15,COLECTIVO,41
63804,88c2e3066dfffff,15,COLECTIVO,49
63805,88c2e30681fffff,15,COLECTIVO,9
63806,88c2e30685fffff,15,COLECTIVO,28
63807,88c2e30687fffff,15,COLECTIVO,21
63808,88c2e30689fffff,15,COLECTIVO,11
63809,88c2e30693fffff,15,COLECTIVO,22
63810,88c2e30697fffff,15,COLECTIVO,28
63811,88c2e306a3fffff,15,COLECTIVO,29
63812,88c2e306a5fffff,15,COLECTIVO,129
63813,88c2e306a7fffff,15,COLECTIVO,103
63814,88c2e306b1fffff,15,COLECTIVO,127
63815,88c2e306b3fffff,15,COLECTIVO,59
63816,88c2e306b5fffff,15,COLECTIVO,77
63817,88c2e306bbfffff,15,COLECTIVO,1
63818,88c2e306c3fffff,15,COLECTIVO,14
63819,88c2e306c9fffff,15,COLECTIVO,6
63820,88c2e306cbfffff,15,COLECTIVO,56
63821,88c2e306cdfffff,15,COLECTIVO,6
63822,88c2e306d1fffff,15,COLECTIVO,5
63823,88c2e306d3fffff,15,COLECTIVO,31
63824,88c2e306d9fffff,15,COLECTIVO,1
63825,88c2e306dbfffff,15,COLECTIVO,22
63826,88c2e306ddfffff,15,COLECTIVO,28
63827,88c2e306e1fffff,15,COLECTIVO,3
63828,88c2e30701fffff,15,COLECTIVO,81
63829,88c2e30703fffff,15,COLECTIVO,39
63830,88c2e30705fffff,15,COLECTIVO,241
63831,88c2e30707fffff,15,COLECTIVO,162
63832,88c2e30709fffff,15,COLECTIVO,84
63833,88c2e3070bfffff,15,COLECTIVO,230
63834,88c2e3070dfffff,15,COLECTIVO,26
63835,88c2e30711fffff,15,COLECTIVO,500
63836,88c2e30713fffff,15,COLECTIVO,170
63837,88c2e30715fffff,15,COLECTIVO,135
63838,88c2e30717fffff,15,COLECTIVO,220
63839,88c2e30719fffff,15,COLECTIVO,20
63840,88c2e3071bfffff,15,COLECTIVO,58
63841,88c2e3071dfffff,15,COLECTIVO,115
63842,88c2e30725fffff,15,COLECTIVO,12
63843,88c2e30729fffff,15,COLECTIVO,65
63844,88c2e3072dfffff,15,COLECTIVO,135
63845,88c2e30731fffff,15,COLECTIVO,7
63846,88c2e30739fffff,15,COLECTIVO,249
63847,88c2e3073bfffff,15,COLECTIVO,5
63848,88c2e3073dfffff,15,COLECTIVO,17
63849,88c2e30741fffff,15,COLECTIVO,68
63850,88c2e30743fffff,15,COLECTIVO,127
63851,88c2e30745fffff,15,COLECTIVO,40
63852,88c2e30747fffff,15,COLECTIVO,60
63853,88c2e30749fffff,15,COLECTIVO,15
63854,88c2e3074bfffff,15,COLECTIVO,23
63855,88c2e3074dfffff,15,COLECTIVO,35
63856,88c2e30751fffff,15,COLECTIVO,41
63857,88c2e30753fffff,15,COLECTIVO,32
63858,88c2e30755fffff,15,COLECTIVO,72
63859,88c2e30757fffff,15,COLECTIVO,78
63860,88c2e30759fffff,15,COLECTIVO,65
63861,88c2e3075bfffff,15,COLECTIVO,49
63862,88c2e3075dfffff,15,COLECTIVO,84
63863,88c2e30761fffff,15,COLECTIVO,1051
63864,88c2e30763fffff,15,COLECTIVO,928
63865,88c2e30765fffff,15,COLECTIVO,9
63866,88c2e30767fffff,15,COLECTIVO,5
63867,88c2e30769fffff,15,COLECTIVO,7
63868,88c2e3076bfffff,15,COLECTIVO,79
63869,88c2e3076dfffff,15,COLECTIVO,418
63870,88c2e30a49fffff,15,COLECTIVO,1
63871,88c2e30a4bfffff,15,COLECTIVO,4
63872,88c2e30a51fffff,15,COLECTIVO,2
63873,88c2e30a53fffff,15,COLECTIVO,3
63874,88c2e30a5dfffff,15,COLECTIVO,2
63875,88c2e30cddfffff,15,COLECTIVO,11
63876,88c2e31001fffff,15,COLECTIVO,239
63877,88c2e31003fffff,15,COLECTIVO,696
63878,88c2e31005fffff,15,COLECTIVO,614
63879,88c2e31007fffff,15,COLECTIVO,1871
63880,88c2e31009fffff,15,COLECTIVO,277
63881,88c2e3100bfffff,15,COLECTIVO,663
63882,88c2e3100dfffff,15,COLECTIVO,315
63883,88c2e31011fffff,15,COLECTIVO,348
63884,88c2e31013fffff,15,COLECTIVO,427
63885,88c2e31015fffff,15,COLECTIVO,257
63886,88c2e31017fffff,15,COLECTIVO,90
63887,88c2e31019fffff,15,COLECTIVO,238
63888,88c2e3101bfffff,15,COLECTIVO,255
63889,88c2e3101dfffff,15,COLECTIVO,165
63890,88c2e31021fffff,15,COLECTIVO,326
63891,88c2e31023fffff,15,COLECTIVO,853
63892,88c2e31025fffff,15,COLECTIVO,524
63893,88c2e31027fffff,15,COLECTIVO,577
63894,88c2e31029fffff,15,COLECTIVO,460
63895,88c2e3102bfffff,15,COLECTIVO,616
63896,88c2e3102dfffff,15,COLECTIVO,735
63897,88c2e31031fffff,15,COLECTIVO,724
63898,88c2e31033fffff,15,COLECTIVO,570
63899,88c2e31035fffff,15,COLECTIVO,314
63900,88c2e31037fffff,15,COLECTIVO,832
63901,88c2e31039fffff,15,COLECTIVO,200
63902,88c2e3103bfffff,15,COLECTIVO,510
63903,88c2e3103dfffff,15,COLECTIVO,1033
63904,88c2e31041fffff,15,COLECTIVO,327
63905,88c2e31043fffff,15,COLECTIVO,365
63906,88c2e31045fffff,15,COLECTIVO,344
63907,88c2e31047fffff,15,COLECTIVO,166
63908,88c2e31049fffff,15,COLECTIVO,33
63909,88c2e3104bfffff,15,COLECTIVO,515
63910,88c2e3104dfffff,15,COLECTIVO,105
63911,88c2e31051fffff,15,COLECTIVO,466
63912,88c2e31053fffff,15,COLECTIVO,1251
63913,88c2e31055fffff,15,COLECTIVO,257
63914,88c2e31057fffff,15,COLECTIVO,1330
63915,88c2e31059fffff,15,COLECTIVO,68
63916,88c2e3105bfffff,15,COLECTIVO,1676
63917,88c2e3105dfffff,15,COLECTIVO,217
63918,88c2e31061fffff,15,COLECTIVO,547
63919,88c2e31063fffff,15,COLECTIVO,330
63920,88c2e31065fffff,15,COLECTIVO,855
63921,88c2e31067fffff,15,COLECTIVO,269
63922,88c2e31069fffff,15,COLECTIVO,183
63923,88c2e3106bfffff,15,COLECTIVO,204
63924,88c2e3106dfffff,15,COLECTIVO,315
63925,88c2e31081fffff,15,COLECTIVO,147
63926,88c2e31083fffff,15,COLECTIVO,31
63927,88c2e31085fffff,15,COLECTIVO,310
63928,88c2e31087fffff,15,COLECTIVO,544
63929,88c2e31089fffff,15,COLECTIVO,80
63930,88c2e3108bfffff,15,COLECTIVO,167
63931,88c2e3108dfffff,15,COLECTIVO,84
63932,88c2e31091fffff,15,COLECTIVO,165
63933,88c2e31093fffff,15,COLECTIVO,39
63934,88c2e31095fffff,15,COLECTIVO,676
63935,88c2e31097fffff,15,COLECTIVO,88
63936,88c2e31099fffff,15,COLECTIVO,95
63937,88c2e3109bfffff,15,COLECTIVO,380
63938,88c2e3109dfffff,15,COLECTIVO,153
63939,88c2e310a1fffff,15,COLECTIVO,302
63940,88c2e310a3fffff,15,COLECTIVO,258
63941,88c2e310a5fffff,15,COLECTIVO,739
63942,88c2e310a7fffff,15,COLECTIVO,192
63943,88c2e310a9fffff,15,COLECTIVO,223
63944,88c2e310abfffff,15,COLECTIVO,123
63945,88c2e310adfffff,15,COLECTIVO,2078
63946,88c2e310b1fffff,15,COLECTIVO,224
63947,88c2e310b3fffff,15,COLECTIVO,168
63948,88c2e310b5fffff,15,COLECTIVO,141
63949,88c2e310b7fffff,15,COLECTIVO,272
63950,88c2e310b9fffff,15,COLECTIVO,544
63951,88c2e310bbfffff,15,COLECTIVO,141
63952,88c2e310bdfffff,15,COLECTIVO,93
63953,88c2e310c1fffff,15,COLECTIVO,68
63954,88c2e310c3fffff,15,COLECTIVO,266
63955,88c2e310c5fffff,15,COLECTIVO,483
63956,88c2e310c7fffff,15,COLECTIVO,307
63957,88c2e310c9fffff,15,COLECTIVO,553
63958,88c2e310cbfffff,15,COLECTIVO,269
63959,88c2e310cdfffff,15,COLECTIVO,285
63960,88c2e310d1fffff,15,COLECTIVO,140
63961,88c2e310d3fffff,15,COLECTIVO,161
63962,88c2e310d5fffff,15,COLECTIVO,55
63963,88c2e310d7fffff,15,COLECTIVO,107
63964,88c2e310d9fffff,15,COLECTIVO,402
63965,88c2e310dbfffff,15,COLECTIVO,304
63966,88c2e310ddfffff,15,COLECTIVO,572
63967,88c2e310e1fffff,15,COLECTIVO,16
63968,88c2e310e3fffff,15,COLECTIVO,117
63969,88c2e310e5fffff,15,COLECTIVO,436
63970,88c2e310e7fffff,15,COLECTIVO,69
63971,88c2e310e9fffff,15,COLECTIVO,1087
63972,88c2e310ebfffff,15,COLECTIVO,154
63973,88c2e310edfffff,15,COLECTIVO,451
63974,88c2e31101fffff,15,COLECTIVO,4271
63975,88c2e31103fffff,15,COLECTIVO,592
63976,88c2e31105fffff,15,COLECTIVO,1189
63977,88c2e31107fffff,15,COLECTIVO,72
63978,88c2e31109fffff,15,COLECTIVO,377
63979,88c2e3110bfffff,15,COLECTIVO,607
63980,88c2e3110dfffff,15,COLECTIVO,524
63981,88c2e31111fffff,15,COLECTIVO,445
63982,88c2e31113fffff,15,COLECTIVO,5176
63983,88c2e31115fffff,15,COLECTIVO,1184
63984,88c2e31117fffff,15,COLECTIVO,1463
63985,88c2e31119fffff,15,COLECTIVO,438
63986,88c2e3111bfffff,15,COLECTIVO,722
63987,88c2e3111dfffff,15,COLECTIVO,796
63988,88c2e31121fffff,15,COLECTIVO,63
63989,88c2e31123fffff,15,COLECTIVO,160
63990,88c2e31125fffff,15,COLECTIVO,10
63991,88c2e31127fffff,15,COLECTIVO,70
63992,88c2e31129fffff,15,COLECTIVO,319
63993,88c2e3112bfffff,15,COLECTIVO,1092
63994,88c2e3112dfffff,15,COLECTIVO,58
63995,88c2e31131fffff,15,COLECTIVO,1620
63996,88c2e31133fffff,15,COLECTIVO,2588
63997,88c2e31135fffff,15,COLECTIVO,2003
63998,88c2e31137fffff,15,COLECTIVO,489
63999,88c2e31139fffff,15,COLECTIVO,1137
64000,88c2e3113bfffff,15,COLECTIVO,233
64001,88c2e3113dfffff,15,COLECTIVO,1265
64002,88c2e31141fffff,15,COLECTIVO,138
64003,88c2e31143fffff,15,COLECTIVO,88
64004,88c2e31145fffff,15,COLECTIVO,538
64005,88c2e31147fffff,15,COLECTIVO,468
64006,88c2e31149fffff,15,COLECTIVO,107
64007,88c2e3114bfffff,15,COLECTIVO,292
64008,88c2e3114dfffff,15,COLECTIVO,536
64009,88c2e31151fffff,15,COLECTIVO,449
64010,88c2e31153fffff,15,COLECTIVO,246
64011,88c2e31155fffff,15,COLECTIVO,852
64012,88c2e31157fffff,15,COLECTIVO,382
64013,88c2e31159fffff,15,COLECTIVO,843
64014,88c2e3115bfffff,15,COLECTIVO,271
64015,88c2e3115dfffff,15,COLECTIVO,268
64016,88c2e31161fffff,15,COLECTIVO,502
64017,88c2e31163fffff,15,COLECTIVO,338
64018,88c2e31165fffff,15,COLECTIVO,27
64019,88c2e31167fffff,15,COLECTIVO,412
64020,88c2e31169fffff,15,COLECTIVO,63
64021,88c2e3116bfffff,15,COLECTIVO,426
64022,88c2e3116dfffff,15,COLECTIVO,10
64023,88c2e31181fffff,15,COLECTIVO,1491
64024,88c2e31183fffff,15,COLECTIVO,2791
64025,88c2e31185fffff,15,COLECTIVO,1356
64026,88c2e31187fffff,15,COLECTIVO,1079
64027,88c2e31189fffff,15,COLECTIVO,290
64028,88c2e3118bfffff,15,COLECTIVO,93
64029,88c2e3118dfffff,15,COLECTIVO,473
64030,88c2e31191fffff,15,COLECTIVO,256
64031,88c2e31193fffff,15,COLECTIVO,913
64032,88c2e31195fffff,15,COLECTIVO,1945
64033,88c2e31197fffff,15,COLECTIVO,635
64034,88c2e31199fffff,15,COLECTIVO,226
64035,88c2e3119bfffff,15,COLECTIVO,322
64036,88c2e3119dfffff,15,COLECTIVO,458
64037,88c2e311a1fffff,15,COLECTIVO,139
64038,88c2e311a3fffff,15,COLECTIVO,120
64039,88c2e311a5fffff,15,COLECTIVO,7
64040,88c2e311a7fffff,15,COLECTIVO,40
64041,88c2e311a9fffff,15,COLECTIVO,1360
64042,88c2e311abfffff,15,COLECTIVO,1370
64043,88c2e311adfffff,15,COLECTIVO,949
64044,88c2e311b1fffff,15,COLECTIVO,13
64045,88c2e311b3fffff,15,COLECTIVO,36
64046,88c2e311b5fffff,15,COLECTIVO,26
64047,88c2e311b9fffff,15,COLECTIVO,283
64048,88c2e311bbfffff,15,COLECTIVO,391
64049,88c2e311bdfffff,15,COLECTIVO,297
64050,88c2e311c1fffff,15,COLECTIVO,1204
64051,88c2e311c3fffff,15,COLECTIVO,838
64052,88c2e311c5fffff,15,COLECTIVO,1048
64053,88c2e311c7fffff,15,COLECTIVO,491
64054,88c2e311c9fffff,15,COLECTIVO,1006
64055,88c2e311cbfffff,15,COLECTIVO,666
64056,88c2e311cdfffff,15,COLECTIVO,1104
64057,88c2e311d1fffff,15,COLECTIVO,285
64058,88c2e311d3fffff,15,COLECTIVO,350
64059,88c2e311d5fffff,15,COLECTIVO,648
64060,88c2e311d7fffff,15,COLECTIVO,492
64061,88c2e311d9fffff,15,COLECTIVO,990
64062,88c2e311dbfffff,15,COLECTIVO,719
64063,88c2e311ddfffff,15,COLECTIVO,539
64064,88c2e311e1fffff,15,COLECTIVO,2158
64065,88c2e311e3fffff,15,COLECTIVO,1767
64066,88c2e311e5fffff,15,COLECTIVO,2137
64067,88c2e311e7fffff,15,COLECTIVO,1420
64068,88c2e311e9fffff,15,COLECTIVO,1132
64069,88c2e311ebfffff,15,COLECTIVO,1002
64070,88c2e311edfffff,15,COLECTIVO,1503
64071,88c2e31201fffff,15,COLECTIVO,17
64072,88c2e31203fffff,15,COLECTIVO,171
64073,88c2e31205fffff,15,COLECTIVO,23
64074,88c2e31209fffff,15,COLECTIVO,63
64075,88c2e3120bfffff,15,COLECTIVO,227
64076,88c2e3120dfffff,15,COLECTIVO,285
64077,88c2e31211fffff,15,COLECTIVO,101
64078,88c2e31213fffff,15,COLECTIVO,258
64079,88c2e31215fffff,15,COLECTIVO,298
64080,88c2e31217fffff,15,COLECTIVO,41
64081,88c2e31219fffff,15,COLECTIVO,199
64082,88c2e3121bfffff,15,COLECTIVO,164
64083,88c2e3121dfffff,15,COLECTIVO,342
64084,88c2e31221fffff,15,COLECTIVO,337
64085,88c2e31223fffff,15,COLECTIVO,34
64086,88c2e31225fffff,15,COLECTIVO,142
64087,88c2e31227fffff,15,COLECTIVO,159
64088,88c2e31229fffff,15,COLECTIVO,117
64089,88c2e3122bfffff,15,COLECTIVO,183
64090,88c2e3122dfffff,15,COLECTIVO,165
64091,88c2e31231fffff,15,COLECTIVO,109
64092,88c2e31233fffff,15,COLECTIVO,231
64093,88c2e31235fffff,15,COLECTIVO,74
64094,88c2e31237fffff,15,COLECTIVO,613
64095,88c2e31239fffff,15,COLECTIVO,67
64096,88c2e3123bfffff,15,COLECTIVO,148
64097,88c2e3123dfffff,15,COLECTIVO,67
64098,88c2e31241fffff,15,COLECTIVO,283
64099,88c2e31243fffff,15,COLECTIVO,300
64100,88c2e31245fffff,15,COLECTIVO,130
64101,88c2e31247fffff,15,COLECTIVO,57
64102,88c2e31249fffff,15,COLECTIVO,222
64103,88c2e3124bfffff,15,COLECTIVO,182
64104,88c2e3124dfffff,15,COLECTIVO,234
64105,88c2e31251fffff,15,COLECTIVO,213
64106,88c2e31253fffff,15,COLECTIVO,247
64107,88c2e31255fffff,15,COLECTIVO,214
64108,88c2e31257fffff,15,COLECTIVO,74
64109,88c2e31259fffff,15,COLECTIVO,187
64110,88c2e3125bfffff,15,COLECTIVO,161
64111,88c2e3125dfffff,15,COLECTIVO,288
64112,88c2e31261fffff,15,COLECTIVO,4
64113,88c2e31263fffff,15,COLECTIVO,31
64114,88c2e31265fffff,15,COLECTIVO,32
64115,88c2e31269fffff,15,COLECTIVO,9
64116,88c2e3126bfffff,15,COLECTIVO,22
64117,88c2e3126dfffff,15,COLECTIVO,181
64118,88c2e31281fffff,15,COLECTIVO,140
64119,88c2e31283fffff,15,COLECTIVO,284
64120,88c2e31285fffff,15,COLECTIVO,350
64121,88c2e31287fffff,15,COLECTIVO,258
64122,88c2e31289fffff,15,COLECTIVO,227
64123,88c2e3128bfffff,15,COLECTIVO,220
64124,88c2e3128dfffff,15,COLECTIVO,222
64125,88c2e31291fffff,15,COLECTIVO,454
64126,88c2e31293fffff,15,COLECTIVO,206
64127,88c2e31295fffff,15,COLECTIVO,124
64128,88c2e31297fffff,15,COLECTIVO,214
64129,88c2e31299fffff,15,COLECTIVO,52
64130,88c2e3129bfffff,15,COLECTIVO,645
64131,88c2e3129dfffff,15,COLECTIVO,287
64132,88c2e312a1fffff,15,COLECTIVO,236
64133,88c2e312a3fffff,15,COLECTIVO,9
64134,88c2e312a5fffff,15,COLECTIVO,587
64135,88c2e312a7fffff,15,COLECTIVO,602
64136,88c2e312a9fffff,15,COLECTIVO,306
64137,88c2e312abfffff,15,COLECTIVO,66
64138,88c2e312adfffff,15,COLECTIVO,482
64139,88c2e312b1fffff,15,COLECTIVO,95
64140,88c2e312b3fffff,15,COLECTIVO,239
64141,88c2e312b5fffff,15,COLECTIVO,164
64142,88c2e312b7fffff,15,COLECTIVO,378
64143,88c2e312b9fffff,15,COLECTIVO,361
64144,88c2e312bbfffff,15,COLECTIVO,296
64145,88c2e312bdfffff,15,COLECTIVO,142
64146,88c2e312c1fffff,15,COLECTIVO,90
64147,88c2e312c3fffff,15,COLECTIVO,244
64148,88c2e312c5fffff,15,COLECTIVO,159
64149,88c2e312c7fffff,15,COLECTIVO,212
64150,88c2e312c9fffff,15,COLECTIVO,304
64151,88c2e312cbfffff,15,COLECTIVO,99
64152,88c2e312cdfffff,15,COLECTIVO,169
64153,88c2e312d1fffff,15,COLECTIVO,105
64154,88c2e312d3fffff,15,COLECTIVO,165
64155,88c2e312d5fffff,15,COLECTIVO,74
64156,88c2e312d7fffff,15,COLECTIVO,92
64157,88c2e312d9fffff,15,COLECTIVO,2670
64158,88c2e312dbfffff,15,COLECTIVO,200
64159,88c2e312ddfffff,15,COLECTIVO,314
64160,88c2e312e1fffff,15,COLECTIVO,230
64161,88c2e312e3fffff,15,COLECTIVO,418
64162,88c2e312e5fffff,15,COLECTIVO,161
64163,88c2e312e7fffff,15,COLECTIVO,440
64164,88c2e312e9fffff,15,COLECTIVO,294
64165,88c2e312ebfffff,15,COLECTIVO,544
64166,88c2e312edfffff,15,COLECTIVO,59
64167,88c2e31301fffff,15,COLECTIVO,39
64168,88c2e31303fffff,15,COLECTIVO,32
64169,88c2e31305fffff,15,COLECTIVO,173
64170,88c2e31307fffff,15,COLECTIVO,10
64171,88c2e31309fffff,15,COLECTIVO,255
64172,88c2e3130bfffff,15,COLECTIVO,232
64173,88c2e3130dfffff,15,COLECTIVO,109
64174,88c2e31311fffff,15,COLECTIVO,335
64175,88c2e31313fffff,15,COLECTIVO,355
64176,88c2e31315fffff,15,COLECTIVO,1179
64177,88c2e31317fffff,15,COLECTIVO,2500
64178,88c2e31319fffff,15,COLECTIVO,71
64179,88c2e3131bfffff,15,COLECTIVO,39
64180,88c2e3131dfffff,15,COLECTIVO,667
64181,88c2e31321fffff,15,COLECTIVO,129
64182,88c2e31323fffff,15,COLECTIVO,252
64183,88c2e31325fffff,15,COLECTIVO,1138
64184,88c2e31327fffff,15,COLECTIVO,133
64185,88c2e31329fffff,15,COLECTIVO,117
64186,88c2e3132bfffff,15,COLECTIVO,199
64187,88c2e3132dfffff,15,COLECTIVO,98
64188,88c2e31331fffff,15,COLECTIVO,171
64189,88c2e31333fffff,15,COLECTIVO,243
64190,88c2e31335fffff,15,COLECTIVO,470
64191,88c2e31337fffff,15,COLECTIVO,52
64192,88c2e31339fffff,15,COLECTIVO,215
64193,88c2e3133bfffff,15,COLECTIVO,337
64194,88c2e3133dfffff,15,COLECTIVO,73
64195,88c2e31341fffff,15,COLECTIVO,67
64196,88c2e31343fffff,15,COLECTIVO,179
64197,88c2e31345fffff,15,COLECTIVO,87
64198,88c2e31347fffff,15,COLECTIVO,203
64199,88c2e31349fffff,15,COLECTIVO,197
64200,88c2e3134bfffff,15,COLECTIVO,25
64201,88c2e3134dfffff,15,COLECTIVO,114
64202,88c2e31351fffff,15,COLECTIVO,106
64203,88c2e31353fffff,15,COLECTIVO,23
64204,88c2e31355fffff,15,COLECTIVO,77
64205,88c2e31357fffff,15,COLECTIVO,245
64206,88c2e31359fffff,15,COLECTIVO,224
64207,88c2e3135bfffff,15,COLECTIVO,116
64208,88c2e3135dfffff,15,COLECTIVO,52
64209,88c2e31361fffff,15,COLECTIVO,125
64210,88c2e31363fffff,15,COLECTIVO,73
64211,88c2e31365fffff,15,COLECTIVO,88
64212,88c2e31367fffff,15,COLECTIVO,131
64213,88c2e31369fffff,15,COLECTIVO,382
64214,88c2e3136bfffff,15,COLECTIVO,146
64215,88c2e3136dfffff,15,COLECTIVO,62
64216,88c2e31401fffff,15,COLECTIVO,89
64217,88c2e31403fffff,15,COLECTIVO,33
64218,88c2e31405fffff,15,COLECTIVO,25
64219,88c2e31407fffff,15,COLECTIVO,219
64220,88c2e31409fffff,15,COLECTIVO,120
64221,88c2e3140bfffff,15,COLECTIVO,57
64222,88c2e3140dfffff,15,COLECTIVO,19
64223,88c2e31411fffff,15,COLECTIVO,159
64224,88c2e31415fffff,15,COLECTIVO,12
64225,88c2e31419fffff,15,COLECTIVO,4
64226,88c2e3141dfffff,15,COLECTIVO,126
64227,88c2e31421fffff,15,COLECTIVO,19
64228,88c2e31423fffff,15,COLECTIVO,60
64229,88c2e31425fffff,15,COLECTIVO,25
64230,88c2e31427fffff,15,COLECTIVO,102
64231,88c2e31429fffff,15,COLECTIVO,141
64232,88c2e3142bfffff,15,COLECTIVO,51
64233,88c2e3142dfffff,15,COLECTIVO,45
64234,88c2e31431fffff,15,COLECTIVO,27
64235,88c2e31435fffff,15,COLECTIVO,162
64236,88c2e31437fffff,15,COLECTIVO,41
64237,88c2e31439fffff,15,COLECTIVO,251
64238,88c2e3143bfffff,15,COLECTIVO,7
64239,88c2e3143dfffff,15,COLECTIVO,348
64240,88c2e31441fffff,15,COLECTIVO,68
64241,88c2e31443fffff,15,COLECTIVO,152
64242,88c2e31445fffff,15,COLECTIVO,141
64243,88c2e31447fffff,15,COLECTIVO,86
64244,88c2e3144bfffff,15,COLECTIVO,228
64245,88c2e3144dfffff,15,COLECTIVO,62
64246,88c2e31451fffff,15,COLECTIVO,95
64247,88c2e31453fffff,15,COLECTIVO,4
