id_h3,provincia,jurisdiccion,operaciones_totales,categoria_demanda,hora_pico,modo_dominante,metodo_asignacion,distancia_asignacion_m
88c2e31205fffff,Ciudad Autónoma de Buenos Aires,Comuna 8,911,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33705fffff,Buenos Aires,Escobar,910,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3140bfffff,Buenos Aires,General San Martín,909,DEMANDA_MEDIA,9,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31623fffff,Buenos Aires,Tres de Febrero,909,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38f5bfffff,Buenos Aires,La Matanza,909,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ac4dfffff,Buenos Aires,Pilar,909,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3888bfffff,Buenos Aires,La Matanza,908,DEMANDA_MEDIA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3af07fffff,Buenos Aires,Pilar,907,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e398c7fffff,Buenos Aires,Esteban Echeverría,905,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c70dfffff,Buenos Aires,Quilmes,903,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c4cbfffff,Buenos Aires,Avellaneda,903,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3165dfffff,Buenos Aires,Morón,901,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3061dfffff,Buenos Aires,Tigre,901,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31299fffff,Ciudad Autónoma de Buenos Aires,Comuna 10,901,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e385e5fffff,Buenos Aires,Merlo,901,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3894dfffff,Buenos Aires,Lomas de Zamora,901,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ab63fffff,Buenos Aires,San Miguel,900,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d489fffff,Buenos Aires,Almirante Brown,900,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d569fffff,Buenos Aires,Florencio Varela,898,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e398e5fffff,Buenos Aires,Esteban Echeverría,898,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a583fffff,Buenos Aires,La Plata,897,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30619fffff,Buenos Aires,Tigre,896,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31525fffff,Buenos Aires,Vicente López,896,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e315ebfffff,Buenos Aires,San Isidro,896,DEMANDA_MEDIA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e380bbfffff,Buenos Aires,La Matanza,895,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d94bfffff,Buenos Aires,La Plata,895,DEMANDA_MEDIA,7,TREN,REPRESENTATIVE_POINT,
88c2e3b939fffff,Buenos Aires,Hurlingham,895,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a585fffff,Buenos Aires,La Plata,894,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d733fffff,Buenos Aires,Florencio Varela,893,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d461fffff,Buenos Aires,Florencio Varela,892,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b9c7fffff,Buenos Aires,San Miguel,891,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee5721fffff,Buenos Aires,Zárate,891,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38dabfffff,Buenos Aires,Tres de Febrero,890,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38d69fffff,Buenos Aires,La Matanza,890,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d1dbfffff,Buenos Aires,Berazategui,890,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a923fffff,Buenos Aires,Tigre,889,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a911fffff,Buenos Aires,Tigre,889,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38f53fffff,Buenos Aires,La Matanza,889,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38199fffff,Buenos Aires,La Matanza,889,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d1d9fffff,Buenos Aires,Berazategui,888,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e384d3fffff,Buenos Aires,Merlo,886,DEMANDA_MEDIA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30701fffff,Buenos Aires,San Isidro,886,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38cd7fffff,Buenos Aires,Hurlingham,885,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a965fffff,Buenos Aires,Tigre,882,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38db5fffff,Buenos Aires,Tres de Febrero,881,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b85bfffff,Buenos Aires,Moreno,881,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a8e9fffff,Buenos Aires,Malvinas Argentinas,879,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a901fffff,Buenos Aires,Tigre,878,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38e19fffff,Buenos Aires,La Matanza,876,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38f09fffff,Buenos Aires,La Matanza,875,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3db05fffff,Buenos Aires,La Plata,875,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e384bdfffff,Buenos Aires,Merlo,875,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30755fffff,Buenos Aires,San Isidro,875,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e398e1fffff,Buenos Aires,Esteban Echeverría,873,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d70bfffff,Buenos Aires,Florencio Varela,872,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38d83fffff,Buenos Aires,Tres de Febrero,872,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b13bfffff,Buenos Aires,Moreno,872,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3dae5fffff,Buenos Aires,La Plata,872,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06cbbfffff,Buenos Aires,Almirante Brown,871,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a8b9fffff,Buenos Aires,Escobar,870,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3886bfffff,Buenos Aires,Lomas de Zamora,870,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30285fffff,Buenos Aires,Vicente López,868,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b021fffff,Buenos Aires,Moreno,868,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a85bfffff,Buenos Aires,Malvinas Argentinas,866,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3db47fffff,Buenos Aires,La Plata,865,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38a5dfffff,Buenos Aires,Esteban Echeverría,864,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a859fffff,Buenos Aires,Malvinas Argentinas,864,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e169e9fffff,Buenos Aires,Luján,864,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30349fffff,Ciudad Autónoma de Buenos Aires,Comuna 14,864,DEMANDA_MEDIA,19,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c0d9fffff,Buenos Aires,Berazategui,863,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38537fffff,Buenos Aires,Merlo,862,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38827fffff,Buenos Aires,Lomas de Zamora,861,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c0d3fffff,Buenos Aires,Quilmes,861,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee52b7fffff,Buenos Aires,Zárate,860,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3902dfffff,Buenos Aires,Ezeiza,858,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33289fffff,Buenos Aires,Escobar,857,DEMANDA_MEDIA,18,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c2b9fffff,Buenos Aires,Berazategui,855,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3902bfffff,Buenos Aires,Ezeiza,855,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2eed8a7fffff,Buenos Aires,Exaltación de la Cruz,855,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38583fffff,Buenos Aires,Merlo,854,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e311a7fffff,Ciudad Autónoma de Buenos Aires,Comuna 2,854,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2ace9fffff,Buenos Aires,La Plata,854,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38dddfffff,Buenos Aires,Morón,853,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b845fffff,Buenos Aires,Ituzaingó,853,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a197fffff,Buenos Aires,Pilar,853,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3bb19fffff,Buenos Aires,Ituzaingó,853,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39ab7fffff,Buenos Aires,Ezeiza,851,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b1b3fffff,Buenos Aires,Moreno,850,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d537fffff,Buenos Aires,Florencio Varela,848,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b817fffff,Buenos Aires,Moreno,847,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e388c7fffff,Buenos Aires,La Matanza,847,DEMANDA_MEDIA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c2cbfffff,Buenos Aires,Florencio Varela,846,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31265fffff,Buenos Aires,Lanús,846,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e385ebfffff,Buenos Aires,Merlo,846,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a5a7fffff,Buenos Aires,La Plata,845,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a5a1fffff,Buenos Aires,La Plata,844,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d4edfffff,Buenos Aires,Florencio Varela,844,DEMANDA_MEDIA,9,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d94dfffff,Buenos Aires,La Plata,844,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d43dfffff,Buenos Aires,Florencio Varela,844,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a243fffff,Buenos Aires,General Rodríguez,844,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d6b7fffff,Buenos Aires,Almirante Brown,841,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3859dfffff,Buenos Aires,Merlo,841,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e315e1fffff,Buenos Aires,San Isidro,841,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a213fffff,Buenos Aires,General Rodríguez,841,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38d03fffff,Buenos Aires,La Matanza,841,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d597fffff,Buenos Aires,Quilmes,840,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38731fffff,Buenos Aires,Merlo,839,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3bb65fffff,Buenos Aires,Morón,839,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e398bdfffff,Buenos Aires,Esteban Echeverría,839,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a2e5fffff,Buenos Aires,Moreno,838,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e306b3fffff,Buenos Aires,Tigre,838,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d4c7fffff,Buenos Aires,Almirante Brown,837,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e310e7fffff,Ciudad Autónoma de Buenos Aires,Comuna 15,837,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e149ebfffff,Buenos Aires,Marcos Paz,837,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3162dfffff,Buenos Aires,Tres de Febrero,835,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b5e3fffff,Buenos Aires,General Rodríguez,835,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d491fffff,Buenos Aires,Almirante Brown,835,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31533fffff,Buenos Aires,Vicente López,835,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06eb9fffff,Buenos Aires,Presidente Perón,835,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b361fffff,Buenos Aires,Merlo,834,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c0c7fffff,Buenos Aires,Berazategui,834,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38945fffff,Buenos Aires,Lomas de Zamora,834,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38dcdfffff,Buenos Aires,La Matanza,834,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e384a7fffff,Buenos Aires,Merlo,832,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e399b7fffff,Buenos Aires,Lomas de Zamora,831,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e315e5fffff,Buenos Aires,San Isidro,831,DEMANDA_MEDIA,17,COLECTIVO,INTERSECCION_MAYOR_AREA,
88c2e380edfffff,Buenos Aires,La Matanza,830,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31701fffff,Buenos Aires,General San Martín,830,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a9cbfffff,Buenos Aires,Malvinas Argentinas,828,DEMANDA_MEDIA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e306b5fffff,Buenos Aires,Tigre,828,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e316e1fffff,Buenos Aires,Tres de Febrero,827,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e33215fffff,Buenos Aires,Escobar,827,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38a51fffff,Buenos Aires,Esteban Echeverría,827,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38f19fffff,Buenos Aires,La Matanza,826,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b159fffff,Buenos Aires,Merlo,826,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30637fffff,Buenos Aires,Tigre,825,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39001fffff,Buenos Aires,Ezeiza,825,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06ec9fffff,Buenos Aires,San Vicente,825,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38d99fffff,Buenos Aires,Morón,824,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30291fffff,Buenos Aires,San Isidro,824,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39a93fffff,Buenos Aires,Ezeiza,823,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38521fffff,Buenos Aires,Merlo,823,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39939fffff,Buenos Aires,Almirante Brown,821,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c405fffff,Buenos Aires,Quilmes,820,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c545fffff,Buenos Aires,Quilmes,819,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30413fffff,Buenos Aires,Tigre,818,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c635fffff,Buenos Aires,Quilmes,818,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38b69fffff,Buenos Aires,Almirante Brown,818,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a5e5fffff,Buenos Aires,La Plata,818,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38e57fffff,Buenos Aires,La Matanza,817,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a451fffff,Buenos Aires,La Plata,816,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39915fffff,Buenos Aires,Almirante Brown,816,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ba1bfffff,Buenos Aires,Moreno,815,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39a9bfffff,Buenos Aires,Ezeiza,813,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31121fffff,Ciudad Autónoma de Buenos Aires,Comuna 4,813,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c009fffff,Buenos Aires,Berazategui,812,DEMANDA_MEDIA,11,COLECTIVO,REPRESENTATIVE_POINT,
88c2e30649fffff,Buenos Aires,Tigre,811,DEMANDA_MEDIA,7,COLECTIVO,INTERSECCION_MAYOR_AREA,
88c2e31723fffff,Buenos Aires,General San Martín,810,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39987fffff,Buenos Aires,Almirante Brown,807,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3aa61fffff,Buenos Aires,San Miguel,807,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39921fffff,Buenos Aires,Almirante Brown,807,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ba99fffff,Buenos Aires,Moreno,807,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ba0bfffff,Buenos Aires,Merlo,806,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e389c7fffff,Buenos Aires,Lanús,806,DEMANDA_MEDIA,7,COLECTIVO,INTERSECCION_MAYOR_AREA,
88c2e38523fffff,Buenos Aires,Merlo,806,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3bb17fffff,Buenos Aires,Ituzaingó,805,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e315c7fffff,Buenos Aires,San Isidro,805,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c43dfffff,Buenos Aires,Quilmes,803,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38c8dfffff,Buenos Aires,Morón,803,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38909fffff,Buenos Aires,Lomas de Zamora,803,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3cb4dfffff,Buenos Aires,Ensenada,802,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a8b7fffff,Buenos Aires,Escobar,800,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d559fffff,Buenos Aires,Florencio Varela,800,DEMANDA_MEDIA,5,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38d89fffff,Buenos Aires,Morón,800,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31625fffff,Buenos Aires,General San Martín,799,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b539fffff,Buenos Aires,General Rodríguez,798,DEMANDA_MEDIA,9,COLECTIVO,REPRESENTATIVE_POINT,
88c2e39969fffff,Buenos Aires,Almirante Brown,797,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e23745fffff,Buenos Aires,Berisso,797,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3890dfffff,Buenos Aires,Lomas de Zamora,797,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e23709fffff,Buenos Aires,Berisso,794,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3a045fffff,Buenos Aires,Moreno,794,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3805bfffff,Buenos Aires,La Matanza,794,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ad45fffff,Buenos Aires,Pilar,794,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3142dfffff,Buenos Aires,General San Martín,794,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e38a91fffff,Buenos Aires,La Matanza,793,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06c91fffff,Buenos Aires,Almirante Brown,792,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2ae85fffff,Buenos Aires,La Plata,792,DEMANDA_MEDIA,14,COLECTIVO,REPRESENTATIVE_POINT,
88c2e302a9fffff,Buenos Aires,Vicente López,791,DEMANDA_MEDIA,13,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ab37fffff,Buenos Aires,Malvinas Argentinas,791,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31437fffff,Buenos Aires,General San Martín,790,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e399d1fffff,Buenos Aires,Esteban Echeverría,789,DEMANDA_MEDIA,8,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3d5c1fffff,Buenos Aires,Florencio Varela,789,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2a5abfffff,Buenos Aires,La Plata,788,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e2acbdfffff,Buenos Aires,Berisso,787,DEMANDA_MEDIA,19,COLECTIVO,REPRESENTATIVE_POINT,
88c2ee5225fffff,Buenos Aires,Campana,787,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3ba27fffff,Buenos Aires,Ituzaingó,787,DEMANDA_MEDIA,16,COLECTIVO,REPRESENTATIVE_POINT,
88c2e380cbfffff,Buenos Aires,La Matanza,787,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e149c1fffff,Buenos Aires,Marcos Paz,787,DEMANDA_MEDIA,17,COLECTIVO,REPRESENTATIVE_POINT,
88c2e31503fffff,Buenos Aires,Vicente López,786,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b88bfffff,Buenos Aires,Moreno,786,DEMANDA_MEDIA,9,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3bb67fffff,Buenos Aires,Ituzaingó,783,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e388d5fffff,Buenos Aires,La Matanza,782,DEMANDA_MEDIA,11,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3c067fffff,Buenos Aires,Berazategui,781,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b113fffff,Buenos Aires,Moreno,781,DEMANDA_MEDIA,12,COLECTIVO,REPRESENTATIVE_POINT,
88c2e06ec1fffff,Buenos Aires,San Vicente,781,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e398cbfffff,Buenos Aires,Esteban Echeverría,779,DEMANDA_MEDIA,7,COLECTIVO,REPRESENTATIVE_POINT,
88c2e3b19bfffff,Buenos Aires,Moreno,779,DEMANDA_MEDIA,6,COLECTIVO,REPRESENTATIVE_POINT,
